date,date_id,wind,desc,temp,baro,hum
"Sunday, October 24, 2021, 12:00 pm — 6:00 pm",1635076800000.0,10.564,Scattered clouds.,60.8,30.0,67
"Sunday, October 24, 2021, 6:00 pm — 12:00 am",1635098400000.0,7.457,Passing clouds.,57.2,29.98,92
"Monday, October 25, 2021, 12:00 am — 6:00 am",1635120000000.0,3.107,Passing clouds.,53.6,29.97,95
"Monday, October 25, 2021, 6:00 am — 12:00 pm",1635141600000.0,6.214,Scattered clouds.,59.0,29.95,92
"Monday, October 25, 2021, 12:00 pm — 6:00 pm",1635163200000.0,11.185,Scattered clouds.,62.6,29.95,67
"Monday, October 25, 2021, 6:00 pm — 12:00 am",1635184800000.0,4.35,Clear.,53.6,30.01,87
"Tuesday, October 26, 2021, 12:00 am — 6:00 am",1635206400000.0,1.864,Passing clouds.,50.0,30.03,97
"Tuesday, October 26, 2021, 6:00 am — 12:00 pm",1635228000000.0,7.457,Broken clouds.,59.0,30.06,90
"Tuesday, October 26, 2021, 12:00 pm — 6:00 pm",1635249600000.0,11.185,Broken clouds.,62.6,30.06,79
"Tuesday, October 26, 2021, 6:00 pm — 12:00 am",1635271200000.0,11.185,Mostly cloudy.,60.8,30.08,85
"Wednesday, October 27, 2021, 12:00 am — 6:00 am",1635292800000.0,10.564,Passing clouds.,59.0,30.08,84
"Wednesday, October 27, 2021, 6:00 am — 12:00 pm",1635314400000.0,14.293,Broken clouds.,60.8,30.08,79
"Wednesday, October 27, 2021, 12:00 pm — 6:00 pm",1635336000000.0,17.4,Broken clouds.,62.6,30.05,69
"Wednesday, October 27, 2021, 6:00 pm — 12:00 am",1635357600000.0,11.185,Passing clouds.,59.0,30.01,76
"Thursday, October 28, 2021, 12:00 am — 6:00 am",1635379200000.0,12.428,Overcast.,57.2,29.91,83
"Thursday, October 28, 2021, 6:00 am — 12:00 pm",1635400800000.0,9.943,Broken clouds.,59.0,29.83,79
"Thursday, October 28, 2021, 12:00 pm — 6:00 pm",1635422400000.0,11.807,Broken clouds.,60.8,29.73,77
"Thursday, October 28, 2021, 6:00 pm — 12:00 am",1635444000000.0,9.943,Passing clouds.,57.2,29.63,83
"Friday, October 29, 2021, 12:00 am — 6:00 am",1635465600000.0,12.428,Passing clouds.,59.0,29.5,79
"Friday, October 29, 2021, 6:00 am — 12:00 pm",1635487200000.0,16.778,Drizzle. Partly sunny.,59.0,29.4,87
"Friday, October 29, 2021, 12:00 pm — 6:00 pm",1635508800000.0,14.293,Partly sunny.,59.0,29.44,76
"Friday, October 29, 2021, 6:00 pm — 12:00 am",1635530400000.0,6.836,Passing clouds.,53.6,29.53,83
"Saturday, October 30, 2021, 12:00 am — 6:00 am",1635552000000.0,8.078,Passing clouds.,51.8,29.42,93
"Saturday, October 30, 2021, 6:00 am — 12:00 pm",1635573600000.0,11.185,Partly sunny.,55.4,29.33,89
"Saturday, October 30, 2021, 12:00 pm — 6:00 pm",1635595200000.0,10.564,Scattered clouds.,59.0,29.42,67
"Saturday, October 30, 2021, 6:00 pm — 12:00 am",1635616800000.0,5.593,Passing clouds.,51.8,29.54,84
"Sunday, October 31, 2021, 12:00 am — 6:00 am",1635638400000.0,7.457,Passing clouds.,53.6,29.48,89
"Sunday, October 31, 2021, 6:00 am — 12:00 pm",1635660000000.0,18.642,Light rain. Broken clouds.,59.0,29.21,88
"Sunday, October 31, 2021, 12:00 pm — 6:00 pm",1635681600000.0,17.4,Passing clouds.,59.0,29.23,71
"Sunday, October 31, 2021, 6:00 pm — 12:00 am",1635703200000.0,14.293,Clear.,51.8,29.27,74
"Monday, November 1, 2021, 12:00 am — 6:00 am",1635724800000.0,14.914,Passing clouds.,50.0,29.28,72
"Monday, November 1, 2021, 6:00 am — 12:00 pm",1635746400000.0,14.293,Scattered clouds.,55.4,29.35,70
"Monday, November 1, 2021, 12:00 pm — 6:00 pm",1635768000000.0,11.185,Passing clouds.,53.6,29.39,71
"Monday, November 1, 2021, 6:00 pm — 12:00 am",1635789600000.0,2.486,Clear.,48.2,29.44,87
"Tuesday, November 2, 2021, 12:00 am — 6:00 am",1635811200000.0,0.621,Passing clouds.,35.6,29.45,99
"Tuesday, November 2, 2021, 6:00 am — 12:00 pm",1635832800000.0,1.864,Passing clouds.,51.8,29.49,86
"Tuesday, November 2, 2021, 12:00 pm — 6:00 pm",1635854400000.0,3.728,Passing clouds.,53.6,26.8,70
"Tuesday, November 2, 2021, 6:00 pm — 12:00 am",1635876000000.0,2.486,Clear.,41.0,29.53,92
"Wednesday, November 3, 2021, 12:00 am — 6:00 am",1635897600000.0,1.864,Chilly.,33.8,29.55,96
"Wednesday, November 3, 2021, 6:00 am — 12:00 pm",1635919200000.0,5.593,Scattered clouds.,48.2,29.64,88
"Wednesday, November 3, 2021, 12:00 pm — 6:00 pm",1635940800000.0,6.836,Partly sunny.,48.2,29.68,87
"Wednesday, November 3, 2021, 6:00 pm — 12:00 am",1635962400000.0,8.7,Passing clouds.,46.4,29.77,86
"Thursday, November 4, 2021, 12:00 am — 6:00 am",1635984000000.0,8.7,Passing clouds.,44.6,29.82,84
"Thursday, November 4, 2021, 6:00 am — 12:00 pm",1636005600000.0,12.428,Partly sunny.,48.2,29.92,82
"Thursday, November 4, 2021, 12:00 pm — 6:00 pm",1636027200000.0,10.564,Broken clouds.,50.0,30.01,72
"Thursday, November 4, 2021, 6:00 pm — 12:00 am",1636048800000.0,6.214,Passing clouds.,46.4,30.13,84
"Friday, November 5, 2021, 12:00 am — 6:00 am",1636070400000.0,2.486,Chilly.,33.8,30.21,94
"Friday, November 5, 2021, 6:00 am — 12:00 pm",1636092000000.0,3.107,Sunny.,48.2,30.31,82
"Friday, November 5, 2021, 12:00 pm — 6:00 pm",1636113600000.0,6.836,Broken clouds.,51.8,30.34,74
"Friday, November 5, 2021, 6:00 pm — 12:00 am",1636135200000.0,4.971,Overcast.,48.2,30.36,87
"Saturday, November 6, 2021, 12:00 am — 6:00 am",1636156800000.0,6.836,Passing clouds.,50.0,30.35,90
"Saturday, November 6, 2021, 6:00 am — 12:00 pm",1636178400000.0,12.428,Broken clouds.,53.6,30.3,82
"Saturday, November 6, 2021, 12:00 pm — 6:00 pm",1636200000000.0,16.157,Partly sunny.,55.4,30.19,74
"Saturday, November 6, 2021, 6:00 pm — 12:00 am",1636221600000.0,13.671,Passing clouds.,53.6,30.11,82
"Sunday, November 7, 2021, 12:00 am — 6:00 am",1636243200000.0,11.185,Passing clouds.,53.6,30.1,74
"Sunday, November 7, 2021, 6:00 am — 12:00 pm",1636264800000.0,13.671,Cool.,53.6,30.13,65
"Sunday, November 7, 2021, 12:00 pm — 6:00 pm",1636286400000.0,10.564,Cool.,53.6,30.15,61
"Sunday, November 7, 2021, 6:00 pm — 12:00 am",1636308000000.0,6.214,Chilly.,46.4,30.2,82
"Monday, November 8, 2021, 12:00 am — 6:00 am",1636329600000.0,1.243,Chilly.,39.2,30.21,93
"Monday, November 8, 2021, 6:00 am — 12:00 pm",1636351200000.0,2.486,Sunny.,51.8,30.24,88
"Monday, November 8, 2021, 12:00 pm — 6:00 pm",1636372800000.0,6.836,Partly sunny.,53.6,30.21,77
"Monday, November 8, 2021, 6:00 pm — 12:00 am",1636394400000.0,4.35,Fog.,53.6,30.21,91
"Tuesday, November 9, 2021, 12:00 am — 6:00 am",1636416000000.0,7.457,Overcast.,53.6,30.2,91
"Tuesday, November 9, 2021, 6:00 am — 12:00 pm",1636437600000.0,8.7,Passing clouds.,59.0,30.23,79
"Tuesday, November 9, 2021, 12:00 pm — 6:00 pm",1636459200000.0,8.7,Broken clouds.,59.0,30.19,69
"Tuesday, November 9, 2021, 6:00 pm — 12:00 am",1636480800000.0,6.214,Passing clouds.,55.4,30.21,80
"Wednesday, November 10, 2021, 12:00 am — 6:00 am",1636502400000.0,4.35,Overcast.,53.6,30.18,89
"Wednesday, November 10, 2021, 6:00 am — 12:00 pm",1636524000000.0,4.35,More clouds than sun.,55.4,30.21,91
"Wednesday, November 10, 2021, 12:00 pm — 6:00 pm",1636545600000.0,2.486,Drizzle. Broken clouds.,57.2,30.18,92
"Wednesday, November 10, 2021, 6:00 pm — 12:00 am",1636567200000.0,3.107,Fog.,55.4,30.21,95
"Thursday, November 11, 2021, 12:00 am — 6:00 am",1636588800000.0,3.728,Passing clouds.,53.6,30.21,95
"Thursday, November 11, 2021, 6:00 am — 12:00 pm",1636610400000.0,4.971,Partly sunny.,57.2,30.23,91
"Thursday, November 11, 2021, 12:00 pm — 6:00 pm",1636632000000.0,4.971,Broken clouds.,57.2,30.17,79
"Thursday, November 11, 2021, 6:00 pm — 12:00 am",1636653600000.0,4.35,Fog.,53.6,30.12,89
"Friday, November 12, 2021, 12:00 am — 6:00 am",1636675200000.0,5.593,Passing clouds.,51.8,29.98,93
"Friday, November 12, 2021, 6:00 am — 12:00 pm",1636696800000.0,12.428,Drizzle. Partly sunny.,57.2,29.85,91
"Friday, November 12, 2021, 12:00 pm — 6:00 pm",1636718400000.0,12.428,Broken clouds.,59.0,29.78,77
"Friday, November 12, 2021, 6:00 pm — 12:00 am",1636740000000.0,9.943,Passing clouds.,53.6,29.79,92
"Saturday, November 13, 2021, 12:00 am — 6:00 am",1636761600000.0,8.7,Passing clouds.,51.8,29.86,84
"Saturday, November 13, 2021, 6:00 am — 12:00 pm",1636783200000.0,11.185,Partly sunny.,55.4,29.98,79
"Saturday, November 13, 2021, 12:00 pm — 6:00 pm",1636804800000.0,6.836,Partly sunny.,55.4,30.04,75
"Saturday, November 13, 2021, 6:00 pm — 12:00 am",1636826400000.0,6.214,Overcast.,51.8,30.11,80
"Sunday, November 14, 2021, 12:00 am — 6:00 am",1636848000000.0,6.214,Passing clouds.,51.8,30.15,85
"Sunday, November 14, 2021, 6:00 am — 12:00 pm",1636869600000.0,9.321,Drizzle. Partly sunny.,53.6,30.22,90
"Sunday, November 14, 2021, 12:00 pm — 6:00 pm",1636891200000.0,6.836,Partly sunny.,55.4,30.25,85
"Sunday, November 14, 2021, 6:00 pm — 12:00 am",1636912800000.0,4.971,Passing clouds.,53.6,30.31,87
"Monday, November 15, 2021, 12:00 am — 6:00 am",1636934400000.0,3.728,Overcast.,50.0,30.31,94
"Monday, November 15, 2021, 6:00 am — 12:00 pm",1636956000000.0,3.728,Overcast.,51.8,30.33,85
"Monday, November 15, 2021, 12:00 pm — 6:00 pm",1636977600000.0,3.728,Partly sunny.,53.6,30.3,78
"Monday, November 15, 2021, 6:00 pm — 12:00 am",1636999200000.0,2.486,Fog.,44.6,30.31,92
"Tuesday, November 16, 2021, 12:00 am — 6:00 am",1637020800000.0,2.486,Fog.,39.2,30.27,94
"Tuesday, November 16, 2021, 6:00 am — 12:00 pm",1637042400000.0,2.486,Scattered clouds.,51.8,30.22,88
"Tuesday, November 16, 2021, 12:00 pm — 6:00 pm",1637064000000.0,4.35,Broken clouds.,51.8,30.14,78
"Tuesday, November 16, 2021, 6:00 pm — 12:00 am",1637085600000.0,3.728,Fog.,50.0,30.11,91
"Wednesday, November 17, 2021, 12:00 am — 6:00 am",1637107200000.0,2.486,Fog.,44.6,30.12,95
"Wednesday, November 17, 2021, 6:00 am — 12:00 pm",1637128800000.0,4.35,Sunny.,53.6,30.22,89
"Wednesday, November 17, 2021, 12:00 pm — 6:00 pm",1637150400000.0,7.457,Scattered clouds.,53.6,30.27,70
"Wednesday, November 17, 2021, 6:00 pm — 12:00 am",1637172000000.0,3.107,Clear.,46.4,30.35,90
"Thursday, November 18, 2021, 12:00 am — 6:00 am",1637193600000.0,4.35,Clear.,42.8,30.35,91
"Thursday, November 18, 2021, 6:00 am — 12:00 pm",1637215200000.0,6.214,Sunny.,53.6,30.38,87
"Thursday, November 18, 2021, 12:00 pm — 6:00 pm",1637236800000.0,9.943,Partly sunny.,57.2,30.36,79
"Thursday, November 18, 2021, 6:00 pm — 12:00 am",1637258400000.0,7.457,Passing clouds.,55.4,30.4,89
"Friday, November 19, 2021, 12:00 am — 6:00 am",1637280000000.0,4.35,Overcast.,51.8,30.41,94
"Friday, November 19, 2021, 6:00 am — 12:00 pm",1637301600000.0,4.971,Partly sunny.,53.6,30.45,82
"Friday, November 19, 2021, 12:00 pm — 6:00 pm",1637323200000.0,6.836,Partly sunny.,53.6,30.42,84
"Friday, November 19, 2021, 6:00 pm — 12:00 am",1637344800000.0,2.486,Passing clouds.,51.8,30.41,84
"Saturday, November 20, 2021, 12:00 am — 6:00 am",1637366400000.0,6.214,Overcast.,51.8,30.35,84
"Saturday, November 20, 2021, 6:00 am — 12:00 pm",1637388000000.0,4.971,Broken clouds.,51.8,30.27,86
"Saturday, November 20, 2021, 12:00 pm — 6:00 pm",1637409600000.0,6.836,Overcast.,50.0,30.16,82
"Saturday, November 20, 2021, 6:00 pm — 12:00 am",1637431200000.0,5.593,Passing clouds.,50.0,30.09,86
"Sunday, November 21, 2021, 12:00 am — 6:00 am",1637452800000.0,7.457,Passing clouds.,48.2,30.04,86
"Sunday, November 21, 2021, 6:00 am — 12:00 pm",1637474400000.0,11.807,Passing clouds.,46.4,30.07,78
"Sunday, November 21, 2021, 12:00 pm — 6:00 pm",1637496000000.0,14.293,Scattered clouds.,46.4,30.11,67
"Sunday, November 21, 2021, 6:00 pm — 12:00 am",1637517600000.0,11.807,Clear.,42.8,30.21,79
"Monday, November 22, 2021, 12:00 am — 6:00 am",1637539200000.0,11.807,Chilly.,39.2,30.3,84
"Monday, November 22, 2021, 6:00 am — 12:00 pm",1637560800000.0,9.321,Passing clouds.,48.2,30.42,78
"Monday, November 22, 2021, 12:00 pm — 6:00 pm",1637582400000.0,11.185,Passing clouds.,50.0,30.45,69
"Monday, November 22, 2021, 6:00 pm — 12:00 am",1637604000000.0,6.214,Clear.,42.8,30.5,90
"Tuesday, November 23, 2021, 12:00 am — 6:00 am",1637625600000.0,3.107,Fog.,35.6,30.49,94
"Tuesday, November 23, 2021, 6:00 am — 12:00 pm",1637647200000.0,2.486,Fog.,46.4,30.5,90
"Tuesday, November 23, 2021, 12:00 pm — 6:00 pm",1637668800000.0,3.107,Sunny.,50.0,30.45,73
"Tuesday, November 23, 2021, 6:00 pm — 12:00 am",1637690400000.0,1.243,Fog.,39.2,30.41,95
"Wednesday, November 24, 2021, 12:00 am — 6:00 am",1637712000000.0,1.243,Fog.,41.0,30.32,94
"Wednesday, November 24, 2021, 6:00 am — 12:00 pm",1637733600000.0,3.107,Partly sunny.,44.6,30.21,89
"Wednesday, November 24, 2021, 12:00 pm — 6:00 pm",1637755200000.0,4.35,Partly sunny.,44.6,30.08,83
"Wednesday, November 24, 2021, 6:00 pm — 12:00 am",1637776800000.0,1.864,Passing clouds.,42.8,30.0,86
"Thursday, November 25, 2021, 12:00 am — 6:00 am",1637798400000.0,5.593,Passing clouds.,42.8,29.98,88
"Thursday, November 25, 2021, 6:00 am — 12:00 pm",1637820000000.0,10.564,Sunny.,44.6,30.04,73
"Thursday, November 25, 2021, 12:00 pm — 6:00 pm",1637841600000.0,9.943,Passing clouds.,44.6,30.02,69
"Thursday, November 25, 2021, 6:00 pm — 12:00 am",1637863200000.0,6.214,Clear.,37.4,29.96,78
"Friday, November 26, 2021, 12:00 am — 6:00 am",1637884800000.0,9.321,Passing clouds.,41.0,29.71,82
"Friday, November 26, 2021, 6:00 am — 12:00 pm",1637906400000.0,14.293,Light rain. Broken clouds.,46.4,29.39,85
"Friday, November 26, 2021, 12:00 pm — 6:00 pm",1637928000000.0,14.914,Sprinkles. Partly sunny.,48.2,29.24,75
"Friday, November 26, 2021, 6:00 pm — 12:00 am",1637949600000.0,15.535,Clear.,41.0,29.16,73
"Saturday, November 27, 2021, 12:00 am — 6:00 am",1637971200000.0,16.778,Passing clouds.,39.2,29.03,89
"Saturday, November 27, 2021, 6:00 am — 12:00 pm",1637992800000.0,14.914,Partly sunny.,41.0,29.33,88
"Saturday, November 27, 2021, 12:00 pm — 6:00 pm",1638014400000.0,21.75,Partly sunny.,41.0,29.48,79
"Saturday, November 27, 2021, 6:00 pm — 12:00 am",1638036000000.0,19.885,Passing clouds.,39.2,29.61,71
"Sunday, November 28, 2021, 12:00 am — 6:00 am",1638057600000.0,12.428,Passing clouds.,33.8,29.68,74
"Sunday, November 28, 2021, 6:00 am — 12:00 pm",1638079200000.0,11.807,Sunny.,37.4,29.72,68
"Sunday, November 28, 2021, 12:00 pm — 6:00 pm",1638100800000.0,8.7,Sunny.,39.2,29.71,57
"Sunday, November 28, 2021, 6:00 pm — 12:00 am",1638122400000.0,6.214,Clear.,35.6,29.78,84
"Monday, November 29, 2021, 12:00 am — 6:00 am",1638144000000.0,4.35,Haze.,30.2,29.87,93
"Monday, November 29, 2021, 6:00 am — 12:00 pm",1638165600000.0,4.971,Partly sunny.,37.4,29.97,90
"Monday, November 29, 2021, 12:00 pm — 6:00 pm",1638187200000.0,6.214,Sunny.,37.4,29.99,80
"Monday, November 29, 2021, 6:00 pm — 12:00 am",1638208800000.0,9.943,Passing clouds.,41.0,29.97,86
"Tuesday, November 30, 2021, 12:00 am — 6:00 am",1638230400000.0,10.564,Passing clouds.,46.4,29.91,88
"Tuesday, November 30, 2021, 6:00 am — 12:00 pm",1638252000000.0,12.428,Broken clouds.,51.8,29.89,84
"Tuesday, November 30, 2021, 12:00 pm — 6:00 pm",1638273600000.0,11.807,Partly sunny.,53.6,29.81,79
"Tuesday, November 30, 2021, 6:00 pm — 12:00 am",1638295200000.0,16.157,Passing clouds.,53.6,29.62,80
"Wednesday, December 1, 2021, 12:00 am — 6:00 am",1638316800000.0,16.778,Partly cloudy.,51.8,29.39,82
"Wednesday, December 1, 2021, 6:00 am — 12:00 pm",1638338400000.0,14.914,Passing clouds.,50.0,29.44,78
"Wednesday, December 1, 2021, 12:00 pm — 6:00 pm",1638360000000.0,13.05,Passing clouds.,50.0,29.48,74
"Wednesday, December 1, 2021, 6:00 pm — 12:00 am",1638381600000.0,11.807,Passing clouds.,42.8,29.67,78
"Thursday, December 2, 2021, 12:00 am — 6:00 am",1638403200000.0,8.7,Overcast.,35.6,29.79,74
"Thursday, December 2, 2021, 6:00 am — 12:00 pm",1638424800000.0,12.428,Sunny.,39.2,29.84,80
"Thursday, December 2, 2021, 12:00 pm — 6:00 pm",1638446400000.0,11.185,Passing clouds.,41.0,29.91,70
"Thursday, December 2, 2021, 6:00 pm — 12:00 am",1638468000000.0,4.35,Clear.,33.8,29.94,79
"Friday, December 3, 2021, 12:00 am — 6:00 am",1638489600000.0,8.7,Passing clouds.,37.4,29.82,83
"Friday, December 3, 2021, 6:00 am — 12:00 pm",1638511200000.0,5.593,Drizzle. Partly sunny.,48.2,29.66,94
"Friday, December 3, 2021, 12:00 pm — 6:00 pm",1638532800000.0,3.728,More clouds than sun.,48.2,29.59,91
"Friday, December 3, 2021, 6:00 pm — 12:00 am",1638554400000.0,1.243,Fog.,44.6,26.82,97
"Saturday, December 4, 2021, 12:00 am — 6:00 am",1638576000000.0,3.728,Fog.,42.8,29.43,98
"Saturday, December 4, 2021, 6:00 am — 12:00 pm",1638597600000.0,12.428,Sunny.,44.6,29.46,85
"Saturday, December 4, 2021, 12:00 pm — 6:00 pm",1638619200000.0,16.157,Passing clouds.,46.4,29.46,66
"Saturday, December 4, 2021, 6:00 pm — 12:00 am",1638640800000.0,13.671,Clear.,42.8,29.47,75
"Sunday, December 5, 2021, 12:00 am — 6:00 am",1638662400000.0,15.535,Light rain. Passing clouds.,41.0,29.51,83
"Sunday, December 5, 2021, 6:00 am — 12:00 pm",1638684000000.0,18.642,Partly sunny.,42.8,29.65,83
"Sunday, December 5, 2021, 12:00 pm — 6:00 pm",1638705600000.0,13.05,Drizzle. Broken clouds.,44.6,29.79,87
"Sunday, December 5, 2021, 6:00 pm — 12:00 am",1638727200000.0,9.943,Passing clouds.,42.8,29.93,88
"Monday, December 6, 2021, 12:00 am — 6:00 am",1638748800000.0,3.728,Fog.,37.4,29.95,95
"Monday, December 6, 2021, 6:00 am — 12:00 pm",1638770400000.0,5.593,Partly sunny.,42.8,29.83,92
"Monday, December 6, 2021, 12:00 pm — 6:00 pm",1638792000000.0,11.185,Passing clouds.,46.4,29.66,86
"Monday, December 6, 2021, 6:00 pm — 12:00 am",1638813600000.0,9.943,Chilly.,41.0,29.74,81
"Tuesday, December 7, 2021, 12:00 am — 6:00 am",1638835200000.0,4.971,Passing clouds.,35.6,29.79,88
"Tuesday, December 7, 2021, 6:00 am — 12:00 pm",1638856800000.0,10.564,More clouds than sun.,44.6,29.57,83
"Tuesday, December 7, 2021, 12:00 pm — 6:00 pm",1638878400000.0,13.671,Light rain. Mostly cloudy.,46.4,29.19,89
"Tuesday, December 7, 2021, 6:00 pm — 12:00 am",1638900000000.0,10.564,Partly cloudy.,42.8,29.09,83
"Wednesday, December 8, 2021, 12:00 am — 6:00 am",1638921600000.0,13.671,Passing clouds.,42.8,29.09,78
"Wednesday, December 8, 2021, 6:00 am — 12:00 pm",1638943200000.0,17.4,Partly sunny.,46.4,29.2,70
"Wednesday, December 8, 2021, 12:00 pm — 6:00 pm",1638964800000.0,15.535,Partly sunny.,46.4,29.33,62
"Wednesday, December 8, 2021, 6:00 pm — 12:00 am",1638986400000.0,16.157,Partly cloudy.,44.6,29.44,70
"Thursday, December 9, 2021, 12:00 am — 6:00 am",1639008000000.0,11.185,Passing clouds.,42.8,29.5,73
"Thursday, December 9, 2021, 6:00 am — 12:00 pm",1639029600000.0,8.7,Sunny.,44.6,29.6,78
"Thursday, December 9, 2021, 12:00 pm — 6:00 pm",1639051200000.0,7.457,Sunny.,48.2,29.52,70
"Thursday, December 9, 2021, 6:00 pm — 12:00 am",1639072800000.0,8.7,Light rain. Passing clouds.,46.4,29.3,93
"Friday, December 10, 2021, 12:00 am — 6:00 am",1639094400000.0,17.4,Light rain. Passing clouds.,46.4,29.26,84
"Friday, December 10, 2021, 6:00 am — 12:00 pm",1639116000000.0,17.4,Passing clouds.,44.6,29.45,74
"Friday, December 10, 2021, 12:00 pm — 6:00 pm",1639137600000.0,15.535,Scattered clouds.,44.6,29.6,68
"Friday, December 10, 2021, 6:00 pm — 12:00 am",1639159200000.0,7.457,Clear.,41.0,29.78,80
"Saturday, December 11, 2021, 12:00 am — 6:00 am",1639180800000.0,3.728,Passing clouds.,35.6,29.92,90
"Saturday, December 11, 2021, 6:00 am — 12:00 pm",1639202400000.0,3.728,Sunny.,44.6,30.02,84
"Saturday, December 11, 2021, 12:00 pm — 6:00 pm",1639224000000.0,6.836,Passing clouds.,46.4,30.01,85
"Saturday, December 11, 2021, 6:00 pm — 12:00 am",1639245600000.0,8.7,Passing clouds.,51.8,29.99,95
"Sunday, December 12, 2021, 12:00 am — 6:00 am",1639267200000.0,7.457,Fog.,51.8,30.03,97
"Sunday, December 12, 2021, 6:00 am — 12:00 pm",1639288800000.0,8.7,Partly sunny.,57.2,30.11,91
"Sunday, December 12, 2021, 12:00 pm — 6:00 pm",1639310400000.0,9.943,Partly sunny.,57.2,30.12,86
"Sunday, December 12, 2021, 6:00 pm — 12:00 am",1639332000000.0,10.564,Passing clouds.,53.6,30.15,81
"Monday, December 13, 2021, 12:00 am — 6:00 am",1639353600000.0,8.7,Passing clouds.,51.8,30.15,90
"Monday, December 13, 2021, 6:00 am — 12:00 pm",1639375200000.0,8.7,Broken clouds.,53.6,30.21,86
"Monday, December 13, 2021, 12:00 pm — 6:00 pm",1639396800000.0,9.943,Partly cloudy.,51.8,30.21,88
"Monday, December 13, 2021, 6:00 pm — 12:00 am",1639418400000.0,8.7,Passing clouds.,50.0,30.24,88
"Tuesday, December 14, 2021, 12:00 am — 6:00 am",1639440000000.0,4.35,Overcast.,50.0,30.26,91
"Tuesday, December 14, 2021, 6:00 am — 12:00 pm",1639461600000.0,5.593,Partly sunny.,53.6,30.32,89
"Tuesday, December 14, 2021, 12:00 pm — 6:00 pm",1639483200000.0,8.7,Partly sunny.,55.4,30.31,80
"Tuesday, December 14, 2021, 6:00 pm — 12:00 am",1639504800000.0,6.214,Passing clouds.,53.6,30.33,90
"Wednesday, December 15, 2021, 12:00 am — 6:00 am",1639526400000.0,9.321,Overcast.,53.6,30.35,84
"Wednesday, December 15, 2021, 6:00 am — 12:00 pm",1639548000000.0,8.078,Partly sunny.,55.4,30.41,79
"Wednesday, December 15, 2021, 12:00 pm — 6:00 pm",1639569600000.0,8.7,Partly sunny.,55.4,30.44,72
"Wednesday, December 15, 2021, 6:00 pm — 12:00 am",1639591200000.0,4.971,Overcast.,55.4,30.51,73
"Thursday, December 16, 2021, 12:00 am — 6:00 am",1639612800000.0,3.728,Overcast.,51.8,30.57,80
"Thursday, December 16, 2021, 6:00 am — 12:00 pm",1639634400000.0,1.864,Overcast.,51.8,30.65,81
"Thursday, December 16, 2021, 12:00 pm — 6:00 pm",1639656000000.0,3.107,Overcast.,53.6,30.68,73
"Thursday, December 16, 2021, 6:00 pm — 12:00 am",1639677600000.0,3.107,Overcast.,51.8,30.71,74
"Friday, December 17, 2021, 12:00 am — 6:00 am",1639699200000.0,4.35,Overcast.,50.0,30.72,74
"Friday, December 17, 2021, 6:00 am — 12:00 pm",1639720800000.0,8.078,Partly sunny.,48.2,30.73,83
"Friday, December 17, 2021, 12:00 pm — 6:00 pm",1639742400000.0,9.321,Low clouds.,46.4,30.72,90
"Friday, December 17, 2021, 6:00 pm — 12:00 am",1639764000000.0,11.807,Low clouds.,48.2,30.71,90
"Saturday, December 18, 2021, 12:00 am — 6:00 am",1639785600000.0,11.807,Low clouds.,46.4,30.69,92
"Saturday, December 18, 2021, 6:00 am — 12:00 pm",1639807200000.0,9.943,Low clouds.,48.2,30.69,92
"Saturday, December 18, 2021, 12:00 pm — 6:00 pm",1639828800000.0,9.321,Low clouds.,48.2,30.67,90
"Saturday, December 18, 2021, 6:00 pm — 12:00 am",1639850400000.0,6.214,Fog.,46.4,30.66,96
"Sunday, December 19, 2021, 12:00 am — 6:00 am",1639872000000.0,3.728,Fog.,44.6,30.62,96
"Sunday, December 19, 2021, 6:00 am — 12:00 pm",1639893600000.0,3.728,Fog.,39.2,30.57,97
"Sunday, December 19, 2021, 12:00 pm — 6:00 pm",1639915200000.0,7.457,Fog.,41.0,30.5,97
"Sunday, December 19, 2021, 6:00 pm — 12:00 am",1639936800000.0,5.593,Fog.,42.8,30.46,95
"Monday, December 20, 2021, 12:00 am — 6:00 am",1639958400000.0,6.214,Overcast.,42.8,30.41,92
"Monday, December 20, 2021, 6:00 am — 12:00 pm",1639980000000.0,8.078,Partly sunny.,42.8,30.39,87
"Monday, December 20, 2021, 12:00 pm — 6:00 pm",1640001600000.0,6.836,Partly sunny.,44.6,30.35,72
"Monday, December 20, 2021, 6:00 pm — 12:00 am",1640023200000.0,6.214,Overcast.,42.8,30.33,74
"Tuesday, December 21, 2021, 12:00 am — 6:00 am",1640044800000.0,4.971,Overcast.,41.0,30.28,79
"Tuesday, December 21, 2021, 6:00 am — 12:00 pm",1640066400000.0,3.728,Partly sunny.,42.8,30.27,86
"Tuesday, December 21, 2021, 12:00 pm — 6:00 pm",1640088000000.0,5.593,Partly sunny.,44.6,30.24,65
"Tuesday, December 21, 2021, 6:00 pm — 12:00 am",1640109600000.0,2.486,Clear.,37.4,30.23,85
"Wednesday, December 22, 2021, 12:00 am — 6:00 am",1640131200000.0,1.243,Passing clouds.,28.4,30.19,92
"Wednesday, December 22, 2021, 6:00 am — 12:00 pm",1640152800000.0,3.107,Sunny.,39.2,30.13,91
"Wednesday, December 22, 2021, 12:00 pm — 6:00 pm",1640174400000.0,5.593,Sunny.,41.0,30.02,78
"Wednesday, December 22, 2021, 6:00 pm — 12:00 am",1640196000000.0,4.971,Overcast.,39.2,29.95,86
